time,BH1x,BH1y,BH1z,BH2x,BH2y,BH2z
9.425357251444208,4.805052657281598,1.2947549045903173,0,-4.805052657281598,-1.2947549045903173,0
9.729401033748859,4.793154247217559,1.3353010781522372,0,-4.793154247217559,-1.3353010781522372,0
10.03344481605351,4.780913771030807,1.375738558433116,0,-4.780913771030807,-1.375738558433116,0
10.337488598358163,4.768332216558625,1.4160644602245,0,-4.768332216558625,-1.4160644602245,0
10.641532380662815,4.755410595968722,1.456275907255607,0,-4.755410595968722,-1.456275907255607,0
10.945576162967466,4.742149945678676,1.4963700323984577,0,-4.742149945678676,-1.4963700323984577,0
11.249619945272118,4.72855132627367,1.5363439778722796,0,-4.72855132627367,-1.5363439778722796,0
11.55366372757677,4.714615822422482,1.5761948954471727,0,-4.714615822422482,-1.5761948954471727,0
11.857707509881422,4.700344542791775,1.6159199466470264,0,-4.700344542791775,-1.6159199466470264,0
12.161751292186073,4.68573861995867,1.6555163029516649,0,-4.68573861995867,-1.6555163029516649,0
12.465795074490726,4.6707992103216185,1.6949811459982167,0,-4.6707992103216185,-1.6949811459982167,0
12.769838856795378,4.65552749400958,1.734311667781681,0,-4.65552749400958,-1.734311667781681,0
13.07388263910003,4.639924674789514,1.7735050708546922,0,-4.639924674789514,-1.7735050708546922,0
13.37792642140468,4.623991979972183,1.8125585685264543,0,-4.623991979972183,-1.8125585685264543,0
13.681970203709334,4.607730660316291,1.8514693850608406,0,-4.607730660316291,-1.8514693850608406,0
13.986013986013985,4.591141989930946,1.8902347558736394,0,-4.591141989930946,-1.8902347558736394,0
14.290057768318636,4.574227266176474,1.9288519277289322,0,-4.574227266176474,-1.9288519277289322,0
14.59410155062329,4.556987809563577,1.9673181589345954,0,-4.556987809563577,-1.9673181589345954,0
14.89814533292794,4.539424963650841,2.005630719536903,0,-4.539424963650841,-2.005630719536903,0
15.202189115232592,4.5215400949406215,2.043786891514226,0,-4.5215400949406215,-2.043786891514226,0
15.506232897537243,4.503334592773292,2.0817839689698054,0,-4.503334592773292,-2.0817839689698054,0
15.810276679841897,4.484809869219879,2.1196192583235947,0,-4.484809869219879,-2.1196192583235947,0
16.114320462146548,4.465967358973075,2.1572900785031477,0,-4.465967358973075,-2.1572900785031477,0
16.4183642444512,4.446808519236673,2.1947937611335515,0,-4.446808519236673,-2.1947937611335515,0
16.72240802675585,4.427334829613376,2.232127650726373,0,-4.427334829613376,-2.232127650726373,0
17.026451809060504,4.407547791991042,2.2692891048676267,0,-4.407547791991042,-2.2692891048676267,0
17.330495591365157,4.3874489304273485,2.3062754944047343,0,-4.3874489304273485,-2.3062754944047343,0
17.634539373669806,4.367039791032882,2.3430842036324666,0,-4.367039791032882,-2.3430842036324666,0
17.93858315597446,4.34632194185268,2.379712630477861,0,-4.34632194185268,-2.379712630477861,0
18.24262693827911,4.325296972746207,2.4161581866840955,0,-4.325296972746207,-2.4161581866840955,0
18.546670720583762,4.303966495265807,2.4524182979933062,0,-4.303966495265807,-2.4524182979933062,0
18.850714502888415,4.282332142533613,2.4884904043283353,0,-4.282332142533613,-2.4884904043283353,0
19.154758285193065,4.260395569116937,2.524371959973406,0,-4.260395569116937,-2.524371959973406,0
19.458802067497718,4.238158450902149,2.560060433753692,0,-4.238158450902149,-2.560060433753692,0
19.76284584980237,4.215622484967052,2.595553309213794,0,-4.215622484967052,-2.595553309213794,0
20.06688963210702,4.192789389451764,2.6308480847950824,0,-4.192789389451764,-2.6308480847950824,0
20.370933414411674,4.16966090342811,2.6659422740119254,0,-4.16966090342811,-2.6659422740119254,0
20.674977196716327,4.1462387867675545,2.700833405626759,0,-4.1462387867675545,-2.700833405626759,0
20.979020979020977,4.122524820007656,2.735519023824008,0,-4.122524820007656,-2.735519023824008,0
21.28306476132563,4.098520804217073,2.7699966883828417,0,-4.098520804217073,-2.7699966883828417,0
21.58710854363028,4.074228560859131,2.804263974848737,0,-4.074228560859131,-2.804263974848737,0
21.891152325934932,4.049649931653948,2.8383184747038666,0,-4.049649931653948,-2.8383184747038666,0
22.195196108239585,4.024786778439144,2.8721577955362645,0,-4.024786778439144,-2.8721577955362645,0
22.499239890544235,3.9996409830291375,2.905779561207791,0,-3.9996409830291375,-2.905779561207791,0
22.803283672848888,3.9742144470730323,2.9391814120208584,0,-3.9742144470730323,-2.9391814120208584,0
23.10732745515354,3.9485090919111276,2.9723610048839237,0,-3.9485090919111276,-2.9723610048839237,0
23.41137123745819,3.9225268584300395,3.005316013475725,0,-3.9225268584300395,-3.005316013475725,0
23.715415019762844,3.8962697069164456,3.03804412840826,0,-3.8962697069164456,-3.03804412840826,0
24.019458802067497,3.869739616909494,3.0705430573884858,0,-3.869739616909494,-3.0705430573884858,0
24.323502584372147,3.8429385870518353,3.1028105253787346,0,-3.8429385870518353,-3.1028105253787346,0
24.6275463666768,3.815868634939351,3.1348442747558365,0,-3.815868634939351,-3.1348442747558365,0
24.931590148981453,3.7885317969695254,3.166642065468926,0,-3.7885317969695254,-3.166642065468926,0
25.235633931286102,3.7609301281885323,3.1982016751959366,0,-3.7609301281885323,-3.1982016751959366,0
25.539677713590756,3.7330657021370004,3.2295208994987665,0,-3.7330657021370004,-3.2295208994987665,0
25.843721495895405,3.7049406106944995,3.2605975519770936,0,-3.7049406106944995,-3.2605975519770936,0
26.14776527820006,3.676556963922738,3.2914294644208533,0,-3.676556963922738,-3.2914294644208533,0
26.45180906050471,3.647916889907506,3.3220144869613395,0,-3.647916889907506,-3.3220144869613395,0
26.75585284280936,3.619022534599357,3.352350488220947,0,-3.619022534599357,-3.352350488220947,0
27.059896625114014,3.58987606165304,3.3824353554615225,0,-3.58987606165304,-3.3824353554615225,0
27.363940407418667,3.5604796522657156,3.4122669947313207,0,-3.5604796522657156,-3.4122669947313207,0
27.667984189723317,3.5308355050139375,3.4418433310105647,0,-3.5308355050139375,-3.4418433310105647,0
27.97202797202797,3.50094583568944,3.471162308355588,0,-3.50094583568944,-3.471162308355588,0
28.276071754332623,3.4708128771337186,3.50022189004155,0,-3.4708128771337186,-3.50022189004155,0
28.580115536637273,3.440438879071443,3.529020058703726,0,-3.440438879071443,-3.529020058703726,0
28.884159318941926,3.4098261079426835,3.5575548164773467,0,-3.4098261079426835,-3.5575548164773467,0
29.18820310124658,3.3789768467339956,3.5858241851359876,0,-3.3789768467339956,-3.5858241851359876,0
29.49224688355123,3.3478933948083487,3.613826206228497,0,-3.3478933948083487,-3.613826206228497,0
29.79629066585588,3.316578067733929,3.6415589412144493,0,-3.316578067733929,-3.6415589412144493,0
30.10033444816053,3.2850331971118205,3.669020471598121,0,-3.2850331971118205,-3.669020471598121,0
30.404378230465184,3.253261130402577,3.6962088990609687,0,-3.253261130402577,-3.6962088990609687,0
30.708422012769837,3.221264230751708,3.723122345592618,0,-3.221264230751708,-3.723122345592618,0
31.012465795074487,3.1890448768140756,3.7497589536203324,0,-3.1890448768140756,-3.7497589536203324,0
31.31650957737914,3.1566054625772275,3.7761168861369767,0,-3.1566054625772275,-3.7761168861369767,0
31.620553359683793,3.1239483971836775,3.80219432682744,0,-3.1239483971836775,-3.80219432682744,0
31.924597141988443,3.0910761047521387,3.8279894801935357,0,-3.0910761047521387,-3.8279894801935357,0
32.228640924293096,3.0579910241977344,3.853500571677353,0,-3.0579910241977344,-3.853500571677353,0
32.53268470659775,3.0246956090511903,3.8787258477830546,0,-3.0246956090511903,-3.8787258477830546,0
32.8367284889024,2.9911923272770293,3.9036635761971152,0,-2.9911923272770293,-3.9036635761971152,0
33.14077227120705,2.957483661090775,3.9283120459069956,0,-2.957483661090775,-3.9283120459069956,0
33.4448160535117,2.9235721067751763,3.9526695673182313,0,-2.9235721067751763,-3.9526695673182313,0
33.748859835816354,2.8894601744954853,3.976734472369946,0,-2.8894601744954853,-3.976734472369946,0
34.05290361812101,2.8551503881137723,4.000505114648762,0,-2.8551503881137723,-4.000505114648762,0
34.35694740042566,2.8206452850023176,4.023979869501122,0,-2.8206452850023176,-4.023979869501122,0
34.660991182730314,2.785947415856081,4.047157134143993,0,-2.785947415856081,-4.047157134143993,0
34.96503496503496,2.7510593445042613,4.070035327773958,0,-2.7510593445042613,-4.070035327773958,0
35.26907874733961,2.7159836477209676,4.092612891674689,0,-2.7159836477209676,-4.092612891674689,0
35.573122529644266,2.680722915035016,4.114888289322779,0,-2.680722915035016,-4.114888289322779,0
35.87716631194892,2.6452797485388575,4.13686000649195,0,-2.6452797485388575,-4.13686000649195,0
36.18121009425357,2.609656762696656,4.158526551355606,0,-2.609656762696656,-4.158526551355606,0
36.48525387655822,2.573856584151533,4.179886454587741,0,-2.573856584151533,-4.179886454587741,0
36.78929765886287,2.5378818515319885,4.200938269462186,0,-2.5378818515319885,-4.200938269462186,0
37.093341441167524,2.5017352152575167,4.2216805719501895,0,-2.5017352152575167,-4.2216805719501895,0
37.39738522347218,2.4654193373434334,4.24211196081633,0,-2.4654193373434334,-4.24211196081633,0
37.70142900577683,2.4289368912049105,4.262231057712749,0,-2.4289368912049105,-4.262231057712749,0
38.005472788081484,2.392290561460263,4.282036507271703,0,-2.392290561460263,-4.282036507271703,0
38.30951657038613,2.355483043733475,4.301526977196416,0,-2.355483043733475,-4.301526977196416,0
38.61356035269078,2.318517044455998,4.320701158350251,0,-2.318517044455998,-4.320701158350251,0
38.917604134995436,2.2813952806678213,4.339557764844162,0,-2.2813952806678213,-4.339557764844162,0
39.22164791730009,2.2441204798178433,4.358095534122452,0,-2.2441204798178433,-4.358095534122452,0
39.52569169960474,2.2066953795635484,4.376313227046808,0,-2.2066953795635484,-4.376313227046808,0
39.82973548190939,2.1691227275700076,4.39420962797862,0,-2.1691227275700076,-4.39420962797862,0
40.13377926421404,2.131405281308216,4.411783544859581,0,-2.131405281308216,-4.411783544859581,0
40.437823046518695,2.0935458078527853,4.429033809290543,0,-2.0935458078527853,-4.429033809290543,0
40.74186682882335,2.0555470836790066,4.44595927660865,0,-2.0555470836790066,-4.44595927660865,0
41.045910611128,2.0174118944592863,4.462558825962729,0,-2.0174118944592863,-4.462558825962729,0
41.349954393432654,1.979143034858994,4.47883136038693,0,-1.979143034858994,-4.47883136038693,0
41.6539981757373,1.94074330833171,4.49477580687262,0,-1.94074330833171,-4.49477580687262,0
41.95804195804195,1.9022155269139038,4.510391116438526,0,-1.9022155269139038,-4.510391116438526,0
42.262085740346606,1.8635625110190626,4.525676264199108,0,-1.8635625110190626,-4.525676264199108,0
42.56612952265126,1.8247870892312708,4.54063024943118,0,-1.8247870892312708,-4.54063024943118,0
42.87017330495591,1.7858920980982589,4.555252095638757,0,-1.7858920980982589,-4.555252095638757,0
43.17421708726056,1.7468803819239502,4.5695408506161295,0,-1.7468803819239502,-4.5695408506161295,0
43.47826086956521,1.7077547925604988,4.583495586509169,0,-1.7077547925604988,-4.583495586509169,0
43.782304651869865,1.6685181891998617,4.597115399874839,0,-1.6685181891998617,-4.597115399874839,0
44.08634843417452,1.6291734381648861,4.61039941173894,0,-1.6291734381648861,-4.61039941173894,0
44.39039221647917,1.5897234126999589,4.623346767652054,0,-1.5897234126999589,-4.623346767652054,0
44.694435998783824,1.5501709927612148,4.635956637743705,0,-1.5501709927612148,-4.635956637743705,0
44.99847978108847,1.510519064806329,4.648228216774722,0,-1.510519064806329,-4.648228216774722,0
45.30252356339312,1.470770521583889,4.660160724187804,0,-1.470770521583889,-4.660160724187804,0
45.606567345697776,1.4309282619224022,4.671753404156291,0,-1.4309282619224022,-4.671753404156291,0
45.91061112800243,1.3909951905189044,4.683005525631122,0,-1.3909951905189044,-4.683005525631122,0
46.21465491030708,1.3509742177272286,4.693916382385994,0,-1.3509742177272286,-4.693916382385994,0
46.518698692611736,1.3108682593459104,4.704485293060705,0,-1.3108682593459104,-4.704485293060705,0
46.82274247491638,1.270680236405787,4.714711601202695,0,-1.270680236405787,-4.714711601202695,0
47.126786257221035,1.2304130749572606,4.724594675306764,0,-1.2304130749572606,-4.724594675306764,0
47.43083003952569,1.19006970585729,4.7341339088529795,0,-1.19006970585729,-4.7341339088529795,0
47.73487382183034,1.1496530645560767,4.74332872034276,0,-1.1496530645560767,-4.74332872034276,0
48.038917604134994,1.1091660908834984,4.752178553333139,0,-1.1091660908834984,-4.752178553333139,0
48.34296138643964,1.0686117288352897,4.760682876469218,0,-1.0686117288352897,-4.760682876469218,0
48.64700516874429,1.0279929263589804,4.768841183514774,0,-1.0279929263589804,-4.768841183514774,0
48.951048951048946,0.9873126351396316,4.776652993381057,0,-0.9873126351396316,-4.776652993381057,0
49.2550927333536,0.9465738103853454,4.7841178501537565,0,-0.9465738103853454,-4.7841178501537565,0
49.55913651565825,0.9057794106126021,4.791235323118134,0,-0.9057794106126021,-4.791235323118134,0
49.863180297962906,0.8649323974314186,4.798005006782338,0,-0.8649323974314186,-4.798005006782338,0
50.16722408026755,0.8240357353303557,4.804426520898865,0,-0.8240357353303557,-4.804426520898865,0
50.471267862572205,0.7830923914613671,4.810499510484213,0,-0.7830923914613671,-4.810499510484213,0
50.77531164487686,0.742105335424547,4.816223645836691,0,-0.742105335424547,-4.816223645836691,0
51.07935542718151,0.7010775390527458,4.8215986225523855,0,-0.7010775390527458,-4.8215986225523855,0
51.383399209486164,0.6600119761961066,4.8266241615393115,0,-0.6600119761961066,-4.8266241615393115,0
51.68744299179081,0.6189116225065098,4.8313000090297145,0,-0.6189116225065098,-4.8313000090297145,0
51.99148677409546,0.57777945522196,4.835625936590543,0,-0.57777945522196,-4.835625936590543,0
52.29553055640012,0.5366184529509295,4.839601741132078,0,-0.5366184529509295,-4.839601741132078,0
52.59957433870477,0.4954315954566651,4.843227244914745,0,-0.4954315954566651,-4.843227244914745,0
52.90361812100942,0.45422186344147325,4.846502295554068,0,-0.45422186344147325,-4.846502295554068,0
53.207661903314076,0.41299223833101295,4.849426766023805,0,-0.41299223833101295,-4.849426766023805,0
53.51170568561872,0.37174570205859886,4.852000554657239,0,-0.37174570205859886,-4.852000554657239,0
53.815749467923375,0.330485236849535,4.854223585146638,0,-0.330485236849535,-4.854223585146638,0
54.11979325022803,0.2892138250054946,4.856095806540892,0,-0.2892138250054946,-4.856095806540892,0
54.42383703253268,0.24793444868896108,4.85761719324129,0,-0.24793444868896108,-4.85761719324129,0
54.727880814837334,0.20665008970774632,4.858787744995491,0,-0.20665008970774632,-4.858787744995491,0
55.03192459714198,0.16536372929960091,4.859607486889654,0,-0.16536372929960091,-4.859607486889654,0
55.33596837944663,0.12407834791693315,4.860076469338741,0,-0.12407834791693315,-4.860076469338741,0
55.64001216175129,0.08279692501165099,4.860194768074972,0,-0.08279692501165099,-4.860194768074972,0
55.94405594405594,0.041522438820143774,4.859962484134494,0,-0.041522438820143774,-4.859962484134494,0
56.24809972636059,0.0002578661484171167,4.859379743842181,0,-0.0002578661484171167,-4.859379743842181,0
56.552143508665246,-0.04099381784259644,4.858446698794633,0,0.04099381784259644,-4.858446698794633,0
56.85618729096989,-0.08222963985155088,4.857163525841347,0,0.08222963985155088,-4.857163525841347,0
57.160231073274545,-0.12344662865099348,4.855530427064073,0,0.12344662865099348,-4.855530427064073,0
57.4642748555792,-0.16464181530145114,4.853547629754343,0,0.16464181530145114,-4.853547629754343,0
57.76831863788385,-0.20581223336528823,4.851215386389183,0,0.20581223336528823,-4.851215386389183,0
58.072362420188504,-0.2469549191203234,4.848533974605025,0,0.2469549191203234,-4.848533974605025,0
58.37640620249316,-0.288066911773173,4.845503697169792,0,0.288066911773173,-4.845503697169792,0
58.680449984797804,-0.32914525367232245,4.842124881953185,0,0.32914525367232245,-4.842124881953185,0
58.98449376710246,-0.3701869905209025,4.838397881895155,0,0.3701869905209025,-4.838397881895155,0
59.28853754940711,-0.4111891715891571,4.834323074972578,0,0.4111891715891571,-4.834323074972578,0
59.59258133171176,-0.452148849926587,4.829900864164126,0,0.452148849926587,-4.829900864164126,0
59.896625114016416,-0.493063082573755,4.825131677413348,0,0.493063082573755,-4.825131677413348,0
60.20066889632106,-0.5339289307737308,4.820015967589949,0,0.5339289307737308,-4.820015967589949,0
60.504712678625715,-0.5747434601831812,4.814554212449273,0,0.5747434601831812,-4.814554212449273,0
60.80875646093037,-0.6155037410830551,4.80874691459002,0,0.6155037410830551,-4.80874691459002,0
61.11280024323502,-0.6562068485888843,4.802594601410156,0,0.6562068485888843,-4.802594601410156,0
61.416844025539675,-0.6968498628606593,4.796097825061062,0,0.6968498628606593,-4.796097825061062,0
61.72088780784433,-0.7374298693122844,4.789257162399889,0,0.7374298693122844,-4.789257162399889,0
62.024931590148974,-0.7779439588205778,4.7820732149401595,0,0.7779439588205778,-4.7820732149401595,0
62.32897537245363,-0.8183892279338216,4.774546608800585,0,0.8183892279338216,-4.774546608800585,0
62.63301915475828,-0.8587627790798215,4.7666779946521345,0,0.8587627790798215,-4.7666779946521345,0
62.93706293706293,-0.8990617207734963,4.758468047663331,0,0.8990617207734963,-4.758468047663331,0
63.241106719367586,-0.9392831678239457,4.749917467443801,0,0.9392831678239457,-4.749917467443801,0
63.54515050167223,-0.9794242415410084,4.741026977986074,0,0.9794242415410084,-4.741026977986074,0
63.849194283976885,-1.0194820699412794,4.731797327605629,0,1.0194820699412794,-4.731797327605629,0
64.15323806628155,-1.0594537879535848,4.722229288879215,0,1.0594537879535848,-4.722229288879215,0
64.45728184858619,-1.09933653762388,4.712323658581417,0,1.09933653762388,-4.712323658581417,0
64.76132563089084,-1.139127468319591,4.702081257619515,0,1.139127468319591,-4.702081257619515,0
65.0653694131955,-1.1788237369333388,4.69150293096659,0,1.1788237369333388,-4.69150293096659,0
65.36941319550014,-1.2184225080860664,4.68058954759294,0,1.2184225080860664,-4.68058954759294,0
65.6734569778048,-1.2579209543295546,4.669342000395757,0,1.2579209543295546,-4.669342000395757,0
65.97750076010945,-1.2973162563482743,4.657761206127113,0,1.2973162563482743,-4.657761206127113,0
66.2815445424141,-1.3366056031606177,4.6458481053202325,0,1.3366056031606177,-4.6458481053202325,0
66.58558832471876,-1.3757861923194419,4.633603662214069,0,1.3757861923194419,-4.633603662214069,0
66.8896321070234,-1.4148552301119368,4.621028864676203,0,1.4148552301119368,-4.621028864676203,0
67.19367588932806,-1.4538099317588162,4.608124724124036,0,1.4538099317588162,-4.608124724124036,0
67.49771967163271,-1.4926475216127706,4.5948922754443196,0,1.4926475216127706,-4.5948922754443196,0
67.80176345393735,-1.5313652333562235,4.581332576911008,0,1.5313652333562235,-4.581332576911008,0
68.10580723624201,-1.5699603101983437,4.567446710101443,0,1.5699603101983437,-4.567446710101443,0
68.40985101854666,-1.6084300050712925,4.553235779810888,0,1.6084300050712925,-4.553235779810888,0
68.71389480085132,-1.6467715808257353,4.538700913965395,0,1.6467715808257353,-4.538700913965395,0
69.01793858315597,-1.68498231042554,4.523843263533042,0,1.68498231042554,-4.523843263533042,0
69.32198236546063,-1.7230594771417194,4.508664002433517,0,1.7230594771417194,-4.508664002433517,0
69.62602614776527,-1.7610003747455334,4.493164327446083,0,1.7610003747455334,-4.493164327446083,0
69.93006993006992,-1.798802307700801,4.477345458115911,0,1.798802307700801,-4.477345458115911,0
70.23411371237458,-1.8364625913553567,4.461208636658795,0,1.8364625913553567,-4.461208636658795,0
70.53815749467923,-1.8739785521316656,4.444755127864265,0,1.8739785521316656,-4.444755127864265,0
70.84220127698389,-1.9113475277165943,4.427986218997087,0,1.9113475277165943,-4.427986218997087,0
71.14624505928853,-1.948566867250278,4.410903219697181,0,1.948566867250278,-4.410903219697181,0
71.45028884159318,-1.9856339315141256,4.3935074618779355,0,1.9856339315141256,-4.3935074618779355,0
71.75433262389784,-2.022546093117918,4.375800299622959,0,2.022546093117918,-4.375800299622959,0
72.05837640620248,-2.059300736685974,4.357783109081257,0,2.059300736685974,-4.357783109081257,0
72.36242018850714,-2.0958952590424222,4.339457288360831,0,2.0958952590424222,-4.339457288360831,0
72.66646397081179,-2.1323270693955,4.320824257420745,0,2.1323270693955,-4.320824257420745,0
72.97050775311644,-2.168593589520924,4.301885457961633,0,2.168593589520924,-4.301885457961633,0
73.2745515354211,-2.2046922539442786,4.282642353314662,0,2.2046922539442786,-4.282642353314662,0
73.57859531772574,-2.2406205101224255,4.26309642832899,0,2.2406205101224255,-4.26309642832899,0
73.8826391000304,-2.276375818623939,4.243249189257665,0,2.276375818623939,-4.243249189257665,0
74.18668288233505,-2.3119556533085097,4.223102163642057,0,2.3119556533085097,-4.223102163642057,0
74.4907266646397,-2.34735750150535,4.202656900194742,0,2.34735750150535,-4.202656900194742,0
74.79477044694436,-2.3825788641905694,4.181914968680926,0,2.3825788641905694,-4.181914968680926,0
75.098814229249,-2.4176172561634908,4.160877959798363,0,2.4176172561634908,-4.160877959798363,0
75.40285801155366,-2.452470206221934,4.139547485055805,0,2.452470206221934,-4.139547485055805,0
75.70690179385831,-2.4871352573364085,4.11792517664999,0,2.4871352573364085,-4.11792517664999,0
76.01094557616297,-2.5216099668232514,4.096012687341155,0,2.5216099668232514,-4.096012687341155,0
76.31498935846761,-2.5558919065166457,4.07381169032712,0,2.5558919065166457,-4.07381169032712,0
76.61903314077226,-2.5899786629395667,4.051323879115922,0,2.5899786629395667,-4.051323879115922,0
76.92307692307692,-2.62386783747358,4.028550967397025,0,2.62386783747358,-4.028550967397025,0
77.22712070538157,-2.657557046527533,4.005494688911107,0,2.657557046527533,-4.005494688911107,0
77.53116448768623,-2.691043921705105,3.9821567973184404,0,2.691043921705105,-3.9821567973184404,0
77.83520826999087,-2.7243261099711895,3.9585390660658737,0,2.7243261099711895,-3.9585390660658737,0
78.13925205229552,-2.7574012738171385,3.9346432882524196,0,2.7574012738171385,-3.9346432882524196,0
78.44329583460018,-2.7902670914248087,3.910471276493468,0,2.7902670914248087,-3.910471276493468,0
78.74733961690482,-2.822921256829429,3.8860248627836347,0,2.822921256829429,-3.8860248627836347,0
79.05138339920948,-2.8553614800812843,3.8613058983582333,0,2.8553614800812843,-3.8613058983582333,0
79.35542718151413,-2.8875854874061653,3.8363162535534263,0,2.8875854874061653,-3.8363162535534263,0
79.65947096381878,-2.919591021364615,3.8110578176650147,0,2.919591021364615,-3.8110578176650147,0
79.96351474612344,-2.9513758410099453,3.785532498805909,0,2.9513758410099453,-3.785532498805909,0
80.26755852842808,-2.9829377220449937,3.7597422237622937,0,2.9829377220449937,-3.7597422237622937,0
80.57160231073274,-3.0142744569776516,3.733688937848467,0,3.0142744569776516,-3.733688937848467,0
80.87564609303739,-3.045383855275099,3.707374604760407,0,3.045383855275099,-3.707374604760407,0
81.17968987534205,-3.076263743516795,3.680801206428036,0,3.076263743516795,-3.680801206428036,0
81.4837336576467,-3.106911965546157,3.6539707428662305,0,3.106911965546157,-3.6539707428662305,0
81.78777743995134,-3.1373263826209596,3.626885232024546,0,3.1373263826209596,-3.626885232024546,0
82.091821222256,-3.1675048735624163,3.5995467096357228,0,3.1675048735624163,-3.5995467096357228,0
82.39586500456065,-3.1974453349029495,3.5719572290629276,0,3.1974453349029495,-3.5719572290629276,0
82.69990878686531,-3.227145681032639,3.544118861145775,0,3.227145681032639,-3.544118861145775,0
83.00395256916995,-3.2566038443443137,3.5160336940451447,0,3.2566038443443137,-3.5160336940451447,0
83.3079963514746,-3.2858177753773172,3.487703833086777,0,3.2858177753773172,-3.487703833086777,0
83.61204013377926,-3.314785442959907,3.45913140060369,0,3.314785442959907,-3.45913140060369,0
83.9160839160839,-3.343504834350272,3.430318535777411,0,3.343504834350272,-3.430318535777411,0
84.22012769838857,-3.3719739553762054,3.401267394478037,0,3.3719739553762054,-3.401267394478037,0
84.52417148069321,-3.400190830573354,3.3719801491031447,0,3.400190830573354,-3.3719801491031447,0
84.82821526299786,-3.4281535033220956,3.342458988415551,0,3.4281535033220956,-3.342458988415551,0
85.13225904530252,-3.4558600359830054,3.312706117379937,0,3.4558600359830054,-3.312706117379937,0
85.43630282760716,-3.483308510030895,3.282723756998369,0,3.483308510030895,-3.282723756998369,0
85.74034660991182,-3.510497026187445,3.2525141441446848,0,3.510497026187445,-3.2525141441446848,0
86.04439039221647,-3.5374237045523866,3.2220795313978137,0,3.5374237045523866,-3.2220795313978137,0
86.34843417452112,-3.564086684733255,3.1914221868739854,0,3.564086684733255,-3.1914221868739854,0
86.65247795682578,-3.59048412597368,3.160544394057887,0,3.59048412597368,-3.160544394057887,0
86.95652173913042,-3.616614207280218,3.1294484516327583,0,3.616614207280218,-3.1294484516327583,0
87.26056552143508,-3.6424751275477214,3.098136673309433,0,3.6424751275477214,-3.098136673309433,0
87.56460930373973,-3.668065105683219,3.0666113876543584,0,3.668065105683219,-3.0666113876543584,0
87.86865308604439,-3.693382380728327,3.0348749379165807,0,3.693382380728327,-3.0348749379165807,0
88.17269686834904,-3.7184252119801373,3.002929681853745,0,3.7184252119801373,-3.002929681853745,0
